FBgn	gene	chromosome	start	stop	strand	CME_W1_Cl.8+	Kc167	ML-DmBG3-c2	S2_DRSC
FBgn0030077	CG15365	chrX	8948717	8962003	-	4.72114	6.3691	12.2208	13.3539
FBgn0030078	CG10970	chrX	8963632	8965441	-	0	0	0	0
FBgn0030079	CG7267	chrX	8965183	8972783	-	21.1486	213.142	50.3993	160.446
FBgn0030080	CG15366	chrX	8966940	8967293	-	0	0	0	0
FBgn0030081	CG7246	chrX	8972812	8975110	-	18.3445	25.983	13.0333	14.3632
FBgn0030082	CG7041	chrX	8975277	8976391	-	77.7863	76.3701	86.8211	58.1404
FBgn0052707	CG32707	chrX	8976963	8980902	-	45.5534	57.7425	48.6986	35.3775
FBgn0052708	CG32708	chrX	8979910	8980902	+	0	0	0	0
FBgn0052706	CG32706	chrX	8981033	8982109	-	2.78443	6.95906	5.45956	0.101373
FBgn0030085	CG6999	chrX	8982399	8983347	-	4.69897	11.8151	3.44202	0.348608
FBgn0030086	CG7033	chrX	8983416	8986955	-	559.757	556.85	413.764	312.692
FBgn0030087	CG7766	chrX	8987609	8997884	-	37.5192	36.2944	39.4145	36.1756
FBgn0004856	CG8264	chrX	8997902	9000760	-	57.4237	63.7429	69.7837	64.2519
FBgn0030088	CG7039	chrX	9000986	9002533	-	6.09455	8.89583	10.0513	11.6832
FBgn0030089	CG9113	chrX	9002614	9011798	-	32.0838	32.0657	21.8026	24.9272
FBgn0030090	CG12664	chrX	9017198	9029326	-	0.596766	1.38734	124.138	3.23151
FBgn0030091	CG7065	chrX	9036501	9042033	-	16.9905	22.6134	20.9691	18.8694
FBgn0030092	CG8971	chrX	9042033	9043206	-	15.4593	11.2133	14.8183	13.8609
FBgn0030093	CG7055	chrX	9043357	9046011	-	90.3803	93.9098	81.9637	72.3119
FBgn0004828	CG8989	chrX	9046616	9050864	-	501.024	769.928	593.084	441.933
NA	CG11042	chrX	9047407	9047860	-	498.606	874.73	545.607	304.774
FBgn0014868	CG9022	chrX	9050941	9052591	-	288.06	310.858	303.461	247.677
FBgn0040467	CG15367	chrX	9052598	9053408	-	7.46794	7.74995	10.0993	6.28378
FBgn0040931	CG9034	chrX	9053461	9056206	-	117.475	112.823	146.527	99.8408
FBgn0030096	CG9060	chrX	9054097	9057085	-	0	0	0	0
FBgn0026206	CG12218	chrX	9057261	9067067	-	26.6769	39.6874	15.4448	9.86463
FBgn0030097	CG12115	chrX	9083260	9084731	-	0	0.0621212	0	0.047961
FBgn0030098	CG12057	chrX	9085705	9086582	-	0.176915	0.375419	0	0.231875
FBgn0030099	CG12056	chrX	9086701	9087660	-	29.2028	43.5328	27.8365	54.9736
FBgn0030100	CG12106	chrX	9087967	9089387	-	10.5867	10.2675	9.82222	9.85831
FBgn0030101	CG12118	chrX	9088774	9090494	-	11.3015	15.0977	9.86646	6.28611
FBgn0086450	CG2194	chrX	9090801	9096770	-	272.911	18.7807	3.15319	247.962
FBgn0030102	CG12119	chrX	9100152	9104706	-	0.035375	0.36032	0	0.0231822
FBgn0030103	CG12665	chrX	9108820	9109812	-	0	0.258229	0	0
FBgn0030104	CG15368	chrX	9109911	9110400	-	0	0	0.139978	0
FBgn0030105	CG15369	chrX	9110689	9111401	-	2.70756	0.0999218	0	0
FBgn0086367	t	chrX	9111687	9117382	-	0.487908	0.127428	0.0331152	0.172168
FBgn0030107	CG15370	chrX	9119488	9120601	-	0.0697012	0.0591631	0.0614997	0.0456771
FBgn0030108	CG15371	chrX	9121124	9122864	-	0	0.0845295	0	0
FBgn0030109	CG12121	chrX	9122819	9126406	-	44.034	53.9388	21.4743	59.793
FBgn0052704	CG32704	chrX	9126758	9130636	-	0.137111	0.116381	1.37915	0.107823
FBgn0260789	CG12124	chrX	9130817	9137571	-	7.40935	13.203	8.06367	9.05996
FBgn0260771	CG42569	chrX	9137798	9139963	-	9.83998	15.2656	8.29195	9.61225
FBgn0000077	CG12127	chrX	9139947	9141369	-	10.3109	12.827	14.6814	16.1954
FBgn0010269	CG15793	chrX	9141375	9144074	-	21.6723	20.2907	30.8813	16.2961
FBgn0030114	CG17754	chrX	9144343	9150009	-	37.5117	19.6655	142.551	23.8904
FBgn0028292	CG15797	chrX	9150209	9153192	-	19.1999	22.4499	13.968	19.7655
FBgn0052703	CG32703	chrX	9155315	9161731	-	0.0207815	12.44	0.0183362	0.0544748
FBgn0030120	CG17440	chrX	9162463	9163972	-	0.176179	1.24619	0.103632	0.269395
FBgn0030121	CG17446	chrX	9164351	9167071	-	13.7359	16.7426	14.8626	13.8589
FBgn0030122	CG16892	chrX	9167411	9169677	-	40.4716	43.9094	47.6604	24.6619
FBgn0040236	CG12132	chrX	9169611	9177186	-	39.1715	26.5571	29.2961	38.586
FBgn0002576	CG1689	chrX	9178554	9197670	-	0.216697	0.128181	0.0424886	5.89536
FBgn0040235	CG12135	chrX	9211888	9213345	-	40.3469	47.0009	45.9602	40.6272
FBgn0040234	CG12149	chrX	9213351	9218522	-	19.5172	22.0779	10.6888	12.2383
FBgn0085478	CG34449	chrX	9218655	9249337	-	23.4666	34.2411	17.357	20.8668
FBgn0085479	CG34450	chrX	9223049	9224354	-	0	0	0	0
NA	noncoding_22771	chrX	9248754	9250260	-	0	0	0	0
FBgn0026149	CG17252	chrX	9250514	9253415	-	19.3944	36.7316	18.489	11.5821
FBgn0261260	CG42611	chrX	9253388	9394265	-	1.16933	0.415291	9.39669	22.389
NA	noncoding_22776	chrX	9366086	9394154	-	0	0	0	0
NA	noncoding_22779	chrX	9398630	9400527	-	0	0	0	0
FBgn0052700	CG32700	chrX	9400726	9447817	-	209.408	337.518	127.863	162.481
FBgn0054028	CG34028	chrX	9405557	9406195	+	0	0	0	0
FBgn0054026	CG34026	chrX	9427817	9428689	+	0	0	0	0
FBgn0028327	CG32701	chrX	9445171	9447817	-	0	0	0	0
FBgn0030136	CG2998	chrX	9448566	9449632	-	1031.57	1365.48	1385.02	1860.32
FBgn0030137	CG15317	chrX	9449632	9450662	-	8.79831	5.60107	6.19551	6.37562
FBgn0052702	CG32702	chrX	9452671	9465423	-	27.9108	54.3766	6.08198	5.09407
FBgn0052699	CG32699	chrX	9465467	9474044	-	46.32	99.6211	29.4334	24.4572
FBgn0259741	CG42395	chrX	9469155	9470234	-	0	0	0	2.83939
FBgn0001186	CG3001	chrX	9479917	9482437	-	228.761	134.127	134.345	63.3062
FBgn0030141	CG3002	chrX	9494949	9498328	-	23.5609	22.4779	18.3236	22.6223
FBgn0030142	CG3004	chrX	9498139	9500104	-	42.1159	78.2215	42.1169	28.5453
FBgn0027084	CG12141	chrX	9500269	9502917	-	128.201	146.828	98.5735	103.689
FBgn0030144	CG3003	chrX	9502992	9506638	-	13.3097	22.4445	11.4505	13.9179
FBgn0030145	CG3099	chrX	9512000	9517296	-	18.3829	32.2289	12.6388	21.4971
FBgn0028341	CG32697	chrX	9521829	9552951	-	30.1264	20.5695	36.4449	30.665
FBgn0030148	CG3106	chrX	9553117	9556919	-	0.0600909	0.510058	0.0530203	0.0196896
FBgn0261617	CG15319	chrX	9563142	9577723	-	18.4867	48.3848	14.4395	23.5834
FBgn0261617	CG15321	chrX	9576764	9579700	-	0	0	0	0
NA	noncoding_22816	chrX	9582497	9583328	-	0	0.107596	0	0
FBgn0000233	CG12653	chrX	9588214	9591609	-	18.8695	0.111381	0	0.0343969
FBgn0020378	CG1343	chrX	9624030	9650304	-	123.167	0.106322	0.0184201	0
FBgn0030151	CG1354	chrX	9672679	9676235	-	131.563	133.87	119.603	90.869
FBgn0052698	CG32698	chrX	9682372	9743374	-	1.51049	0.964008	0.136693	0.0507625
FBgn0019929	CG2045	chrX	9759167	9761136	-	0.150733	0.042648	0	0
FBgn0259147	CG42262	chrX	9762218	9765597	-	9.74145	0.451017	0	0
FBgn0052695	CG32695	chrX	9767427	9768170	-	3.44153	0.871524	0.301982	0.0747627
FBgn0030156	CG15247	chrX	9768517	9770748	-	0.143728	0.0609991	0	0
FBgn0030157	CG1468	chrX	9772364	9773412	-	0.754807	0	0	0
FBgn0030158	CG9686	chrX	9773901	9774568	-	0.465232	0.197447	0.102622	0
FBgn0030159	CG9689	chrX	9775900	9777703	-	0.0984342	0.0639927	0	0.0292176
FBgn0030160	CG9691	chrX	9778365	9779108	-	3.82034	8.48956	0.452557	4.14178
FBgn0030161	CG15249	chrX	9782239	9783193	-	0.102616	0	0	0.0672469
FBgn0030162	CG1986	chrX	9802691	9805251	-	0	0	0	0
FBgn0026415	CG1780	chrX	9822298	9825012	-	0	0.0418884	0	1.19658
FBgn0030163	CG1791	chrX	9857486	9859024	-	0	0	0	0
FBgn0030164	CG1889	chrX	9859154	9860995	+	0	0	0	0
FBgn0030165	CG15250	chrX	9860744	9861186	-	0	0	0	0
FBgn0030166	CG15251	chrX	9861331	9864959	-	0.063484	0	0	0
FBgn0030167	CG15252	chrX	9872237	9874570	-	0	0.0386435	0	0
FBgn0052694	CG32694	chrX	9883699	9900918	-	0	0.0757525	0.0522513	0
FBgn0053557	CG33557	chrX	9903206	9904288	+	0	0	0	0
FBgn0030170	CG2990	chrX	9904508	9908337	-	4.70012	17.3267	3.35515	5.92867
FBgn0030171	CG2989	chrX	9924144	9938633	-	0.372702	3.27708	0.064039	0.19451
FBgn0030172	CG15314	chrX	9941962	9942538	-	0.269366	1.25752	0.237671	0.0882615
FBgn0030173	CG15313	chrX	9943757	9944448	-	0.366507	2.69616	0.323382	0.160122
FBgn0005391	CG2979	chrX	9944886	9946714	-	0.264468	0.785692	0.194458	0.115542
FBgn0004045	CG2985	chrX	9947754	9950075	-	0.319436	0.459635	0.223077	0.0970833
FBgn0030174	CG15312	chrX	9950552	9964976	-	0.697135	1.68241	0.980097	0.207417
FBgn0052693	CG32693	chrX	9955659	9956818	-	0	0.192539	0	0
FBgn0052685	CG32685	chrX	9965842	9976564	-	31.3996	37.8035	28.4769	29.1952
FBgn0030177	CG2972	chrX	9977186	9979083	-	41.8276	39.0072	29.7929	35.6534
FBgn0030178	CG2974	chrX	9978929	9980216	-	13.5082	9.97689	9.91372	8.14908
FBgn0083940	CG34104	chrX	10000479	10042911	-	0.462114	0.563019	2.38662	0.383046
FBgn0030181	CG12645	chrX	10047637	10049044	-	0	0.0596454	0	0
FBgn0040940	CG12644	chrX	10052842	10086952	-	0	0.238949	0	0
NA	CG32691	chrX	10058569	10059159	-	0.131487	0	0	0
FBgn0030182	CG15311	chrX	10080483	10086952	-	0	0	0	0.0729183
FBgn0052690	CG32690	chrX	10098431	10099327	-	2.18608e-05	2.15442e-10	0.0603734	0.0611777
FBgn0030183	CG15309	chrX	10099315	10106442	-	2.45779	1.53136	6.23336	4.72361
FBgn0086847	CG2968	chrX	10106966	10108743	-	236.644	213.119	207.841	144.243
FBgn0030186	CG2962	chrX	10108868	10110686	-	0.111542	0.597075	0.0492086	0.109645
FBgn0040941	CG15308	chrX	10112010	10113540	-	0	0	0	0
FBgn0085437	CG34408	chrX	10114120	10124139	-	10.4979	17.8366	13.2213	15.051
FBgn0030187	CG2961	chrX	10125026	10126659	-	0.0496019	0.252616	0	0
FBgn0001203	CG32688	chrX	10132276	10148382	-	0.199355	0.624474	0	4.1619
FBgn0085348	CG34319	chrX	10148504	10155335	-	0.277585	1.04598	0	6.71973
NA	noncoding_22888	chrX	10149390	10155367	-	0	0	0	0
FBgn0040942	CG12643	chrX	10158256	10159290	-	49.5925	23.4354	16.2186	18.3884
FBgn0259170	alpha-Man-I	chrX	10170087	10219997	-	15.3095	14.6224	12.5092	8.06126
NA	noncoding_22903	chrX	10220036	10220381	-	0.272201	0	0	0
FBgn0030189	CG2909	chrX	10220453	10223021	-	57.7732	52.2518	56.1517	20.0846
FBgn0011770	CG2227	chrX	10222909	10223882	-	38.9768	26.1388	26.0869	41.4954
FBgn0030191	CG15306	chrX	10224154	10225885	-	0	0	0.0407921	0
FBgn0030192	CG15307	chrX	10229916	10241827	-	0	0	0.745417	0
FBgn0030193	CG12641	chrX	10240437	10241827	-	0.0558111	0.047373	0	0.0365746
FBgn0028331	CG2221	chrX	10242686	10260387	-	153.974	56.5861	65.2236	103.845
FBgn0052679	CG32679	chrX	10260437	10261685	-	0.146234	1.17919	2.12896	0.0958316
FBgn0028480	CG17841	chrX	10262022	10277330	-	61.5622	82.3469	39.9161	68.8688
FBgn0052686	CG32686	chrX	10265515	10269355	-	0	0	0	0
FBgn0030195	CG2898	chrX	10269407	10270661	+	0	0	0	0
FBgn0052681	CG32681	chrX	10270769	10275289	-	0	0	0	0
FBgn0030196	CG2222	chrX	10277385	10279269	-	10.5647	19.5482	9.94561	9.64631
FBgn0000711	CG2096	chrX	10279964	10303792	-	36.6882	49.781	19.5906	24.8945
FBgn0052683	CG32683	chrX	10304418	10348928	-	0.0150811	0.012801	0	0
FBgn0030200	CG2885	chrX	10311517	10312249	-	0.227834	0.0966938	0	0
FBgn0030202	CG12640	chrX	10326498	10326845	-	0	0	0	0
FBgn0030204	CG15302	chrX	10352099	10353709	-	0.0597669	0.101461	0	0
FBgn0083167	CG15304	chrX	10354657	10355556	-	71.3127	65.2513	64.3036	44.6121
FBgn0261710	CG17255	chrX	10357740	10367672	-	106.933	149.638	100.659	89.2165
FBgn0030206	CG2889	chrX	10368588	10371288	-	10.3653	13.3824	10.261	12.402
FBgn0030207	CG2887	chrX	10371290	10372526	-	0.502119	1.01223	0.830694	0.123395
FBgn0030208	CG2890	chrX	10372833	10376020	-	50.1418	46.6723	60.4573	35.2012
FBgn0052687	CG32687	chrX	10376001	10380660	-	6.12623	1.83369	3.15788	16.1221
FBgn0085443	spri	chrX	10384096	10479261	-	55.9197	14.2143	25.6664	44.8164
FBgn0030215	CG15296	chrX	10459867	10460532	-	0	0.198041	0	0
FBgn0067052	CG32678	chrX	10483122	10484018	+	0	0	0	0
FBgn0066164	CG1619	chrX	10484909	10489960	-	7.095	10.8265	4.8374	7.98878
FBgn0030217	CG2124	chrX	10490109	10493215	-	7.43594	8.36691	6.62297	6.60612
FBgn0030218	CG1628	chrX	10492175	10496766	-	60.8508	30.7938	13.1562	10.3106
FBgn0030219	CG9817	chrX	10497945	10507048	-	7.50749	0.0406535	0.0316943	0.0313867
FBgn0030220	CG15295	chrX	10510487	10512898	-	0	0.0287799	0.0299166	0
NA	noncoding_22944	chrX	10516387	10555786	-	0	0	0	0
FBgn0030221	CG9807	chrX	10516388	10517258	-	0	0	0	0
FBgn0030222	CG9806	chrX	10517754	10521146	-	0	0	0.0469152	0.0174224
FBgn0052677	CG32677	chrX	10523347	10604719	-	0.0515533	0.1934	0.345703	0.287714
FBgn0030223	CG2111	chrX	10551721	10554717	-	0	0.023442	0	0
FBgn0052673	CG32673	chrX	10555198	10555791	-	0	0	0	0
FBgn0030224	CG12637	chrX	10566465	10567411	-	0	0	0.578852	0
FBgn0052676	CG32676	chrX	10606891	10638974	-	24.4879	20.4234	38.4976	19.225
FBgn0003204	CG1799	chrX	10638538	10642994	-	60.1363	54.9428	61.9586	34.2377
FBgn0030230	CG11556	chrX	10643109	10651767	-	1.65597	5.05127	11.0447	23.1325
FBgn0052675	CG32675	chrX	10654080	10658336	-	33.5512	180.543	62.9597	59.3799
NA	noncoding_22970	chrX	10656440	10658446	-	0	0	0	0
FBgn0052672	CG32672	chrX	10658832	10662500	-	60.4896	221.688	86.9464	66.4015
NA	noncoding_22965	chrX	10660214	10661444	-	0	0	0	0
FBgn0030228	CG1826	chrX	10662536	10666066	-	14.7231	19.5918	14.6596	9.82635
FBgn0030234	CG15211	chrX	10666522	10673076	-	43.524	108.592	3.63061	6.57449
FBgn0025111	CG1683	chrX	10672922	10680978	-	0	1085.54	0	0
FBgn0003360	CG16944	chrX	10674924	10680978	-	847.906	0	415.384	399.963
FBgn0030235	CG1691	chrX	10681585	10709657	-	80.3713	170.59	17.6553	23.1251
FBgn0003321	CG1664	chrX	10726784	10741159	-	17.9547	28.1555	14.1277	17.1201
FBgn0040850	CG15210	chrX	10733067	10734011	-	0	0	0	2.86576
FBgn0030237	CG15209	chrX	10736187	10737028	-	19.4759	0	20.7307	325.831
FBgn0052669	CG32669	chrX	10736730	10739114	-	0	0	0	0
FBgn0030239	CG17333	chrX	10741361	10742697	-	29.7166	25.0418	22.8164	31.1305
FBgn0030240	CG2202	chrX	10742722	10746395	-	19.5679	16.9895	24.1992	23.6954
FBgn0030241	CG11207	chrX	10746477	10748907	-	119.271	77.1484	129.997	61.111
FBgn0030242	CG1655	chrX	10749173	10751415	-	10.6574	10.9258	12.548	9.22896
FBgn0030243	CG2186	chrX	10751673	10759949	-	32.365	32.1149	29.8891	27.8069
FBgn0030244	CG2157	chrX	10763296	10764739	-	0.0785351	0.730239	0.142232	0.285769
FBgn0030245	CG1637	chrX	10764614	10771948	-	39.4315	52.1253	43.4564	89.8595
FBgn0017561	CG1615	chrX	10772078	10785133	-	0.0588005	0.499104	0.770317	0.102756
FBgn0030246	CG1582	chrX	10788761	10793385	-	44.8081	34.4135	26.9129	28.7862
FBgn0030247	CG15208	chrX	10794393	10795771	+	0	0	0	0
FBgn0030248	CG15207	chrX	10800116	10803230	-	0	0.0845838	0	0
FBgn0030249	CG11203	chrX	10806288	10812595	-	0.0238333	0	0	0
FBgn0003965	CG2155	chrX	10817851	10819734	+	0	0	0	0
FBgn0030251	CG2145	chrX	10821419	10823773	-	0.409281	0.063164	0.0328294	0.0975322
FBgn0030252	CG2174	chrX	10824838	10858136	-	0.818197	0.00659078	0.214158	0.289199
FBgn0052671	CG32671	chrX	10844193	10845089	-	0	0	0	0
FBgn0052670	CG32670	chrX	10845639	10846519	-	0.0881561	0	0	0
FBgn0030254	CG16922	chrX	10849620	10850756	+	0	0	0	0
FBgn0021742	CG1567	chrX	10858064	10861186	-	0.0399266	0	0	0
FBgn0259241	CG42339	chrX	10861751	10931849	-	0.0335252	0.0853697	0.0295805	0.02197
FBgn0030257	CG11160	chrX	10938790	10943578	-	0	0.0337512	0.056198	0
FBgn0030258	CG1552	chrX	10946283	10947674	-	0	0	0	0
FBgn0030259	CG1545	chrX	10951567	10953673	-	0.103713	0	0	0
FBgn0030260	CG1537	chrX	10956053	10957230	-	0	0.0730028	0	0
FBgn0030261	CG15203	chrX	10960340	10962406	-	0.422122	0.403154	0.0601487	0.0446737
FBgn0003366	CG18085	chrX	10965473	10980332	-	0.823784	0.496232	2.04769	0.0580482
FBgn0030262	CG2081	chrX	10983238	10984217	-	0	0.264098	0.0915096	2.78821
FBgn0030263	CG2076	chrX	10984300	10986193	-	252.918	235.073	224.12	91.6456
FBgn0027498	CG2061	chrX	10986523	10988983	-	31.7119	26.6951	19.5223	8.97763
FBgn0259101	CG42249	chrX	10990305	11001162	-	0.124789	0.141686	0.110461	0.136737
FBgn0015245	CG12101	chrX	11002484	11006427	-	1156.77	876.373	931.739	495.805
FBgn0030266	CG11122	chrX	11006424	11018738	-	10.6269	13.0331	14.0018	15.6911
FBgn0028686	CG16916	chrX	11019110	11020848	-	177.713	184.671	195.204	154.574
FBgn0010391	CG2522	chrX	11020854	11023223	-	153.718	118.64	142.216	125.788
FBgn0030268	CG1453	chrX	11023391	11031106	-	77.6922	106.476	62.4086	45.9637
FBgn0030269	CG18292	chrX	11031914	11033726	-	30.483	45.2852	22.2875	26.6538
NA	noncoding_23059	chrX	11031915	11034391	+	0	0	0	0
FBgn0052667	CG32667	chrX	11033789	11034300	-	0.411551	0.306204	0	0
FBgn0030271	CG15202	chrX	11033925	11037796	+	0	0	0	0
FBgn0030270	CG15199	chrX	11034501	11035868	-	0.347881	2.26385	0.204631	0.37996
FBgn0030272	CG15201	chrX	11038066	11038884	-	0.879341	8.22042	0.775873	0.494379
FBgn0020255	CG1404	chrX	11038884	11042749	-	475.612	721.883	299.881	286.395
FBgn0030274	CG1908	chrX	11043355	11046659	-	26.4232	31.3257	27.4616	22.4899
FBgn0261277	CG1397	chrX	11046460	11047923	-	1.04131	0.770425	2.27669	1.17936
FBgn0030276	CG1938	chrX	11048390	11058742	-	35.7539	41.6163	25.1729	28.9074
FBgn0052668	CG32668	chrX	11050793	11053793	-	0	0	0	0
FBgn0026268	CG1386	chrX	11062009	11063224	-	0.20487	0.0579652	0	0.223762
FBgn0030277	CG1394	chrX	11063854	11064681	-	0	0.159247	0.0827681	0
FBgn0030278	CG15200	chrX	11076964	11077520	+	0	0	0	0
FBgn0030280	CG11106	chrX	11096302	11096840	+	0	0	0	0
FBgn0261569	CG11105	chrX	11118161	11120510	-	0	0.774688	0	0
FBgn0261569	CG12625	chrX	11140279	11141500	-	0	0.409506	0	0.0632322
FBgn0030283	CG15198	chrX	11142310	11142918	-	0	0.108303	0	0
FBgn0083980	CG34144	chrX	11191270	11196816	-	0.109418	0.0928752	0	0
FBgn0003411	CG1641	chrX	11215607	11216379	-	0	0.511776	0	0
FBgn0001491	CG1639	chrX	11218288	11219381	-	21.8474	51.9891	28.6107	21.6516
FBgn0030286	CG1657	chrX	11219409	11228149	-	20.8481	24.4117	16.9359	28.9139
FBgn0028421	CG11759	chrX	11228200	11234117	-	5.86935	10.3707	13.2993	13.5144
FBgn0085377	CG34348	chrX	11234257	11238769	-	6.374	7.05506	10.7234	11.4718
FBgn0030289	CG1597	chrX	11238538	11242111	-	53.9199	48.5725	46.8996	48.7638
FBgn0030290	CG11756	chrX	11242152	11242899	-	0.103852	1.93931	0.824689	0
FBgn0030291	CG1738	chrX	11243086	11243881	-	8.78235	21.4525	9.90146	14.1965
FBgn0030292	CG11752	chrX	11244031	11244527	-	63.0316	73.6813	45.1268	46.4313
FBgn0030293	CG1737	chrX	11244581	11249333	-	45.2258	50.0746	40.8848	43.3446
FBgn0000499	CG18361	chrX	11249913	11252759	-	34.5636	47.0148	45.5045	33.9222
FBgn0030294	CG11750	chrX	11253245	11255001	-	20.201	33.2689	39.5856	16.6971
FBgn0004864	CG1594	chrX	11254954	11262144	-	11.8433	14.5312	9.50196	13.4002
FBgn0027359	CG1728	chrX	11262383	11263334	-	49.1412	79.9535	39.5171	40.24
FBgn0001624	CG1725	chrX	11283699	11302409	-	33.432	49.8529	21.3067	35.6937
FBgn0030296	CG15196	chrX	11303954	11305700	-	0	0.205391	0	0.0634294
FBgn0030297	CG12622	chrX	11305903	11307223	-	0	0.169859	0	0
FBgn0045502	CG32664	chrX	11307297	11309866	-	0	4.86285	0	0.0294546
FBgn0030298	CG17867	chrX	11309612	11311455	-	0.0500822	0	0	0
FBgn0001145	CG1743	chrX	11316867	11324336	-	1.55474	20.9161	0.756125	9.95938
FBgn0030299	CG11727	chrX	11324551	11348383	-	12.9078	12.2838	7.72615	7.71435
FBgn0030300	CG1747	chrX	11336564	11340047	-	1.28668	0	4.65427	3.89833
FBgn0030301	CG1745	chrX	11348801	11353364	-	25.1394	22.4098	15.7044	16.3911
FBgn0030302	CG15194	chrX	11353914	11354832	-	0.15634	0	0	0.385141
FBgn0030303	CG1756	chrX	11364808	11370301	-	0	0.0487045	0	0
FBgn0030304	CG11715	chrX	11375341	11377149	-	0.438182	0.0498663	1.40349	0.0336012
FBgn0030305	CG1749	chrX	11377511	11379157	-	55.6435	29.471	36.967	41.0021
FBgn0030306	CG1751	chrX	11379249	11380509	-	84.0117	73.4201	58.256	78.0069
FBgn0030307	CG33235	chrX	11380801	11385556	-	0	0.0138483	0	0
FBgn0052666	CG32666	chrX	11387157	11449079	-	11.4875	9.21811	42.072	31.6132
FBgn0030309	CG1572	chrX	11449082	11452715	-	176.023	106.107	60.8029	512.538
FBgn0030310	CG11709	chrX	11455561	11456815	-	25.9034	26.2946	1.9973	102.166
FBgn0003277	CG1554	chrX	11456751	11464438	-	62.3231	54.1681	36.5461	99.4737
FBgn0030311	CG11699	chrX	11464469	11465555	-	36.3387	34.832	48.5355	77.8894
FBgn0027259	CG1558	chrX	11465399	11466543	-	16.6174	12.6466	14.0658	30.2564
FBgn0030313	CG11697	chrX	11466739	11467673	-	0.0881561	0	0.0732861	0.272156
FBgn0030314	CG11696	chrX	11467698	11470231	-	18.0095	11.7356	24.8668	23.727
FBgn0000618	CG15191	chrX	11470147	11470628	-	55.8653	38.4538	83.2098	29.2869
FBgn0030316	CG11695	chrX	11470816	11472846	-	17.9211	14.5631	30.6539	62.2844
NA	noncoding_23149	chrX	11473120	11479835	-	29.6465	0	22.6969	30.8011
FBgn0002948	CG1763	chrX	11474767	11479835	-	0	8.83859	0	0
FBgn0030317	CG1561	chrX	11475984	11478184	-	0.939735	0.748413	0.610898	2.41849
NA	noncoding_23161	chrX	11481316	11491433	+	0	0	0	0
FBgn0030318	CG1697	chrX	11481338	11500321	-	76.2105	55.7637	81.5914	61.4899
NA	noncoding_23159	chrX	11483409	11484666	+	0	0	0	0
NA	noncoding_23160	chrX	11493057	11493698	+	0	0	0	0
FBgn0030319	CG2533	chrX	11497216	11498348	-	0	0	0	0
FBgn0030320	CG2247	chrX	11500268	11505758	-	17.0679	9.5637	18.9604	12.677
FBgn0030321	CG1703	chrX	11505940	11509187	-	147.422	110.152	87.3689	96.191
FBgn0030322	CG15220	chrX	11509128	11509915	-	96.4743	184.909	140.439	68.0903
FBgn0002723	CG1705	chrX	11510158	11515198	-	10.1102	10.2134	18.0106	8.9575
FBgn0004370	CG1817	chrX	11516021	11571371	-	22.6095	6.18144	19.3812	10.6354
FBgn0030323	CG2371	chrX	11571364	11572612	-	17.0914	11.9261	16.9041	17.457
FBgn0014133	CG1822	chrX	11572964	11588810	-	93.6301	80.6115	127.253	46.5842
FBgn0011754	CG1830	chrX	11589145	11598444	-	20.2018	17.0589	41.2412	13.059
FBgn0030326	CG2444	chrX	11598331	11599228	-	0.94815	1.45466	1.08893	7.57299
FBgn0030327	CG2448	chrX	11600521	11604030	-	44.8979	32.3281	42.9123	18.2373
FBgn0030328	CG2446	chrX	11604128	11609284	-	125.107	111.807	192.716	36.5431
FBgn0030329	CG1837	chrX	11610778	11614082	-	85.2322	64.8332	54.5043	51.2667
FBgn0030330	CG1841	chrX	11614122	11617969	-	15.2616	18.0394	16.0717	9.54157
FBgn0030331	CG15221	chrX	11618234	11630650	-	0	0.0778351	0	34.273
FBgn0259918	inaF-B	chrX	11618697	11626969	-	0	0	0	0
FBgn0260812	inaF-D	chrX	11618700	11627928	-	0.0499372	0.317904	0.189972	0
FBgn0085350	inaF-C	chrX	11618707	11625798	-	0	0	0	0
FBgn0085351	inaF-A	chrX	11620423	11627928	-	0	0	0	0
NA	noncoding_23203	chrX	11621369	11627862	-	0	0	0	0
FBgn0002577	CG9369	chrX	11635037	11663574	-	0.0451294	0.517135	0.278734	1.92235
FBgn0030332	CG9360	chrX	11657503	11658634	-	45.1857	21.4055	176.311	50.354
FBgn0004511	CG9355	chrX	11663771	11672838	-	0.0940104	0.127675	0.298615	0.0492861
FBgn0030334	CG4139	chrX	11682745	11686502	-	376.479	359.766	232.552	466.845
FBgn0000259	CG15224	chrX	11686560	11695678	-	57.2083	120.394	28.5801	33.3205
FBgn0001218	CG4147	chrX	11695724	11701226	-	739.911	653.104	596.577	608.342
FBgn0030336	CG1578	chrX	11702519	11710594	-	32.7752	14.6854	47.1502	28.9591
NA	noncoding_23225	chrX	11710075	11710573	-	0	0	0	0
FBgn0052663	CG32663	chrX	11710860	11729952	-	22.5201	17.8632	29.5962	15.2395
FBgn0052662	CG32662	chrX	11723450	11727536	-	14.2966	12.3768	11.559	13.5371
FBgn0030338	CG15741	chrX	11731635	11732043	-	0	0.322787	0.503303	0.373814
FBgn0030339	CG1895	chrX	11733536	11735561	-	0.0432427	0.0734097	0	0.0850145
FBgn0030340	CG15740	chrX	11736677	11740209	-	0.0692862	0.450883	0.0203779	17.5869
FBgn0030341	CG1967	chrX	11744962	11746656	-	49.4418	37.4761	39.5079	73.248
